client,year_month,total_amount,purchase_count,garden_purchase,target
client28525,2018-04,2416,1,1,0
client28527,2017-12,21569,2,0,0
client28527,2018-01,14843,3,0,1
client28527,2019-05,6768,1,1,1
client28528,2018-02,1379,1,0,0
client2853,2018-03,4113,1,0,0
client2853,2019-05,662,2,0,0
client28530,2018-07,597,1,1,0
client28530,2018-08,1668,1,0,0
client28530,2019-04,1024,1,0,0
client28530,2019-05,473,1,0,0
client28530,2019-07,1191,4,0,0
client28531,2019-06,10826,5,0,0
client28532,2019-08,269,1,0,0
client28532,2019-09,3285,2,0,0
client28535,2018-01,13301,2,1,1
client28535,2018-04,1572,1,1,0
client28535,2018-05,289,1,0,1
client28535,2018-06,12101,2,1,1
client28536,2018-09,49,1,0,0
client28536,2018-10,10,1,0,0
client28536,2018-11,94,1,0,0
client28536,2019-03,123,1,0,1
client28536,2019-05,1199,1,1,1
client28536,2019-06,1299,1,1,1
client28537,2018-01,1092,1,1,1
client28537,2018-02,655,1,1,1
client28537,2018-03,264,2,1,1
client28537,2018-05,132,1,1,1
client28537,2018-08,222,1,1,1
client28537,2018-11,98,1,1,0
client28537,2018-12,5154,3,0,1
client28537,2019-01,882,2,1,1
client28537,2019-02,1203,2,1,1
client28538,2018-04,2545,2,0,0
client28538,2018-11,5605,2,0,0
client28538,2019-02,769,2,0,0
client2854,2018-09,4018,2,0,0
client2854,2018-10,1236,2,0,0
client2854,2018-12,1062,2,0,0
client2854,2019-01,185,1,0,0
client2854,2019-02,2551,3,0,1
client2854,2019-03,256,1,1,0
client2854,2019-05,677,3,0,0
client2854,2019-06,4842,4,0,0
client28540,2019-06,389,1,0,0
client28540,2019-07,2136,2,0,0
client28542,2019-02,207,1,1,0
client28542,2019-03,49,1,0,1
client28543,2018-03,697,1,0,0
client28543,2018-04,369,1,0,0
client28545,2018-01,4767,1,0,0
client28545,2018-05,433,2,0,0
client28545,2018-06,756,1,0,1
client28545,2018-07,1486,3,1,0
client28545,2018-08,4251,4,0,0
client28545,2018-09,747,1,0,1
client28545,2018-10,534,2,1,0
client28545,2018-11,168,1,0,0
client28545,2019-03,755,1,0,0
client28545,2019-04,459,1,0,0
client28545,2019-05,985,6,0,0
client28545,2019-06,3086,5,0,0
client28545,2019-07,80,1,0,0
client28547,2018-01,1074,1,0,1
client28547,2018-05,1153,2,1,1
client28547,2018-07,363,1,1,1
client28547,2019-02,141,1,1,0
client2855,2018-08,1199,1,0,0
client2855,2018-11,448,2,0,0
client2855,2019-01,3798,1,0,0
client2855,2019-05,454,1,0,0
client28550,2018-11,7415,1,1,0
client28550,2018-12,99,1,0,1
client28550,2019-01,7058,1,1,0
client28550,2019-03,199,1,0,0
client28550,2019-04,32719,17,0,0
client28550,2019-05,6545,5,0,0
client28550,2019-06,732,2,0,0
client28551,2018-02,2369,1,1,1
client28551,2018-03,1386,1,1,1
client28551,2018-04,704,1,1,0
client28551,2018-05,1465,1,0,0
client28551,2018-08,992,1,0,1
client28551,2018-09,584,1,1,1
client28551,2018-11,496,1,1,0
client28551,2019-02,1505,1,0,1
client28551,2019-03,2081,2,1,0
client28551,2019-07,522,1,0,1
client28555,2018-09,1907,1,0,0
client28555,2018-12,1835,1,0,0
client28555,2019-02,38579,10,0,0
client28555,2019-03,6458,5,0,0
client28555,2019-04,4286,4,0,0
client28555,2019-06,7797,8,0,0
client28556,2018-10,1280,2,0,0
client28557,2017-12,4019,1,0,0
client28558,2017-09,2056,1,0,0
client28558,2017-10,856,1,0,0
client28558,2017-11,274,2,0,0
client28558,2017-12,239,1,0,0
client28558,2018-01,4775,2,0,0
client28558,2018-04,1237,3,0,0
client28558,2018-05,939,2,0,0
client28558,2018-07,277,2,0,0
client28558,2018-08,95,1,0,1
client28558,2018-10,154,1,1,0
client28558,2019-01,178,1,0,0
client2856,2018-05,1598,1,1,1
client2856,2018-07,1246,2,1,0
client2856,2018-08,3929,2,0,0
client28561,2019-09,3528,3,0,0
client28562,2018-05,745,1,0,0
client28564,2018-12,1283,1,0,0
client28564,2019-02,469,1,0,0
client28567,2018-11,498,1,0,1
client28567,2018-12,2007,4,1,0
client28567,2019-01,666,2,0,0
client28567,2019-02,525,2,0,1
client28567,2019-03,15422,4,1,1
client28567,2019-04,750,3,1,1
client28567,2019-05,7769,7,1,1
client28567,2019-06,7687,13,1,1
client28567,2019-07,4021,6,1,1
client28567,2019-08,2267,5,1,1
client28567,2019-09,2663,3,1,1
client28568,2018-03,3248,2,0,0
client28568,2018-05,1699,1,0,0
client28568,2018-12,2450,1,0,0
client28568,2019-01,148,1,0,1
client28568,2019-05,2093,1,1,1
client28569,2019-04,3796,2,0,0
client28569,2019-05,2522,5,0,0
client28569,2019-06,3160,6,0,0
client28569,2019-07,2838,5,0,0
client28569,2019-08,9963,7,0,0
client28570,2018-01,1325,1,1,1
client28573,2018-09,3375,1,0,0
client28573,2019-06,19,1,0,0
client28573,2019-07,54872,4,0,0
client28573,2019-09,1451,1,0,0
client28574,2018-12,1348,1,0,0
client28574,2019-01,3758,2,0,0
client28574,2019-02,3889,9,0,1
client28574,2019-03,2490,3,1,1
client28574,2019-04,5708,10,1,1
client28574,2019-05,3715,6,1,0
client28574,2019-06,1317,5,0,0
client28574,2019-08,7223,10,0,0
client28574,2019-09,6279,11,0,0
client28575,2018-10,2404,1,0,0
client28575,2018-11,1131,1,0,0
client28577,2018-11,1956,3,0,0
client28577,2018-12,580,2,0,0
client28577,2019-01,3000,4,0,0
client28578,2019-05,381,1,1,1
client28579,2018-10,1097,1,1,1
client28579,2019-04,365,1,1,1
client28580,2017-10,1375,1,1,0
client28580,2019-01,589,1,0,0
client28580,2019-02,1569,2,0,0
client28580,2019-05,1165,1,0,0
client28580,2019-06,7524,2,0,0
client28580,2019-07,1199,1,0,0
client28580,2019-08,5922,3,0,0
client28580,2019-09,1297,2,0,0
client28582,2017-12,8715,1,0,0
client28582,2018-01,1593,3,0,1
client28582,2018-02,86,1,1,0
client28584,2018-12,1468,1,0,0
client28585,2019-01,2075,1,0,0
client28585,2019-02,593,1,0,1
client28585,2019-03,2183,3,1,1
client28585,2019-04,2865,1,1,0
client28587,2019-04,3640,1,1,1
client28587,2019-06,8865,1,1,0
client28588,2018-01,1049,1,1,1
client28589,2018-05,8977,2,1,0
client28589,2018-06,4223,1,0,0
client28589,2018-07,5259,3,0,0
client28589,2018-08,2699,1,0,0
client28589,2019-05,4108,5,0,1
client2859,2018-01,1392,1,0,0
client2859,2018-02,1267,1,0,0
client2859,2018-05,1153,1,0,0
client2859,2018-08,129,1,0,0
client2859,2018-09,3074,1,0,0
client2859,2018-10,456,1,0,0
client2859,2018-12,130,1,0,1
client2859,2019-05,91,1,1,1
client2859,2019-06,684,1,1,0
client28590,2017-12,6524,1,0,0
client28590,2018-01,1772,1,0,1
client28590,2018-07,1438,1,1,0
client28590,2018-08,367,2,0,0
client28590,2019-06,399,1,0,0
client28591,2018-04,2117,1,1,1
client28592,2018-05,4239,1,1,0
client28593,2019-05,8570,1,0,1
client28593,2019-07,7555,4,1,0
client28593,2019-08,5188,4,0,0
client28595,2019-06,8581,2,0,0
client28596,2019-06,4002,1,0,0
client28596,2019-07,1166,1,0,1
client28597,2019-04,8177,1,1,1
client28597,2019-05,3215,2,1,0
client28598,2019-02,1599,1,0,0
client28598,2019-09,878,2,0,0
client286,2018-12,1901,2,0,0
client286,2019-01,189,1,0,0
client28600,2019-06,1774,1,0,1
client28601,2018-11,18382,1,1,0
client28601,2018-12,4117,2,0,1
client28601,2019-03,2062,1,1,1
client28603,2017-09,4565,1,0,1
client28603,2018-09,11196,7,1,1
client28604,2018-03,7999,1,1,1
client28604,2018-06,5158,2,1,0
client28604,2018-07,1399,1,0,0
client28605,2018-04,1199,1,0,0
client28605,2018-07,2818,1,0,0
client28605,2019-04,139,1,0,0
client28606,2018-02,1107,1,1,1
client28606,2019-01,4742,1,1,0
client28609,2019-06,9430,2,0,0
client28609,2019-07,2090,2,0,0
client28609,2019-08,3705,2,0,0
client2861,2018-11,885,1,0,0
client2861,2018-12,41,1,0,0
client2861,2019-01,2660,4,0,0
client28610,2018-04,8366,2,0,0
client28610,2018-05,698,1,0,0
client28610,2018-09,1975,2,0,0
client28610,2018-10,3708,4,0,0
client28610,2018-12,416,1,0,0
client28610,2019-03,1626,1,0,1
client28610,2019-04,9589,10,1,1
client28610,2019-05,27394,13,1,0
client28610,2019-06,2180,2,0,0
client28610,2019-07,1796,4,0,0
client28610,2019-08,655,2,0,0
client28611,2018-02,4916,1,1,1
client28614,2018-03,277,1,1,0
client28614,2018-04,600,1,0,0
client28615,2018-08,2228,1,0,0
client28615,2018-09,420,2,0,0
client28615,2018-10,313,1,0,0
client28615,2018-11,2887,2,0,1
client28615,2019-03,94,1,1,1
client28617,2018-02,261,1,0,1
client28617,2018-04,147,1,1,0
client28617,2019-01,424,1,0,1
client28617,2019-04,246,1,1,1
client28619,2019-07,3225,2,0,0
client28619,2019-08,1685,1,0,0
client28619,2019-09,17829,13,0,0
client2862,2018-02,12198,1,1,0
client28620,2018-01,4444,1,0,0
client28620,2018-02,40057,3,0,0
client28620,2018-03,547,1,0,0
client28620,2018-04,11815,5,0,0
client28620,2018-05,869,2,0,0
client28620,2018-06,345,1,0,0
client28620,2018-07,2132,4,0,0
client28620,2018-10,1547,3,0,0
client28620,2018-11,271,2,0,0
client28620,2019-02,17173,1,0,0
client28620,2019-06,2656,5,0,0
client28620,2019-07,1497,2,0,1
client28621,2018-12,1138,1,1,0
client28623,2017-10,729,1,0,0
client28623,2017-12,4177,2,0,1
client28623,2018-03,1506,2,1,0
client28623,2018-08,2927,1,0,0
client28623,2018-09,956,1,0,1
client28624,2018-03,920,3,1,1
client28624,2018-05,1403,3,1,0
client28624,2018-06,7023,2,0,1
client28624,2019-05,2287,1,1,1
client28624,2019-06,8749,3,1,0
client28624,2019-07,207,1,0,1
client28625,2017-11,41675,1,0,0
client28625,2018-05,5750,3,0,0
client28625,2018-10,7197,2,0,0
client28625,2018-12,1035,2,0,0
client28626,2017-11,3380,2,0,0
client28628,2018-10,79,1,0,1
client28628,2019-03,11231,3,1,0
client28628,2019-05,12543,2,0,0
client28628,2019-07,8893,3,0,0
client28629,2018-02,2232,1,0,1
client2863,2019-01,1964,1,1,1
client2863,2019-03,18844,5,1,0
client2863,2019-06,1424,1,0,1
client2863,2019-07,6519,4,1,1
client28630,2019-02,549,1,0,0
client28630,2019-03,9999,1,0,1
client28630,2019-04,893,1,1,0
client28631,2018-02,2399,1,0,0
client28631,2019-06,263,1,0,0
client28632,2018-03,10990,1,0,0
client28633,2018-01,62,1,1,0
client28633,2018-03,65,1,0,1
client28633,2018-06,233,1,1,1
client28634,2018-10,1152,1,1,0
client28635,2018-03,1065,1,0,1
client28635,2018-05,7576,2,1,1
client28636,2017-11,5046,1,0,0
client28638,2017-09,4348,1,0,0
client28638,2017-10,4597,2,0,0
client28639,2017-11,27922,2,0,0
client28639,2017-12,1644,1,0,0
client28639,2018-06,199,1,0,0
client28640,2019-01,2858,2,0,0
client28640,2019-05,1098,1,0,0
client28640,2019-08,524,1,0,0
client28641,2018-08,99,1,1,0
client28641,2018-10,1097,1,0,0
client28642,2018-05,3024,1,0,0
client28642,2019-04,69,1,0,0
client28642,2019-09,7448,2,0,0
client28643,2018-01,2704,1,1,0
client28643,2018-04,830,1,0,0
client28643,2018-09,1465,1,0,0
client28643,2018-10,9618,1,0,0
client28643,2019-05,7999,1,0,0
client28643,2019-07,345,1,0,0
client28645,2017-12,759,1,0,0
client28645,2018-03,9267,1,0,1
client28645,2018-05,716,2,1,0
client28645,2019-03,365,2,0,0
client28646,2017-10,1825,1,1,1
client28646,2018-01,160,1,1,1
client28646,2018-02,11886,3,1,1
client28646,2018-03,4633,3,1,0
client28646,2018-11,1655,1,0,0
client28646,2018-12,935,3,0,0
client28646,2019-01,60,1,0,0
client28646,2019-02,243,1,0,1
client28646,2019-03,1720,2,1,1
client28646,2019-06,838,1,1,0
client28646,2019-09,2049,1,0,1
client28647,2017-12,4071,2,0,0
client28647,2018-11,707,1,0,0
client28648,2017-12,1554,1,0,0
client28648,2018-01,2523,2,0,0
client28648,2018-07,6711,1,0,0
client28649,2017-10,90,1,1,0
client28649,2018-01,497,1,0,0
client28649,2018-02,248,1,0,0
client28649,2018-03,5272,3,0,1
client28649,2018-04,79,1,1,1
client28649,2018-05,1366,3,1,0
client28649,2018-09,98,1,0,1
client28649,2018-10,503,1,1,0
client28649,2018-12,1423,2,0,1
client28649,2019-05,2772,1,1,0
client28651,2018-08,7094,1,1,0
client28651,2019-02,199,1,0,1
client28651,2019-03,3276,2,1,1
client28651,2019-04,2783,2,1,1
client28651,2019-06,5348,1,1,0
client28651,2019-07,168,1,0,0
client28653,2017-10,2063,2,0,0
client28653,2017-11,3434,5,0,0
client28653,2017-12,1336,5,0,0
client28653,2018-02,13,1,0,0
client28653,2018-07,541,1,0,0
client28653,2018-12,559,1,0,0
client28653,2019-03,4321,6,0,0
client28657,2018-12,725,2,0,0
client28657,2019-01,1358,4,0,0
client28657,2019-02,7091,4,0,0
client28657,2019-03,3229,4,0,0
client28657,2019-04,3854,2,0,0
client28657,2019-05,4141,2,0,0
client28657,2019-06,5728,4,0,0
client28659,2018-08,1145,1,1,1
client28659,2019-03,475,1,1,0
client28659,2019-04,856,1,0,1
client28659,2019-05,461,1,1,1
client2866,2018-03,1507,1,1,0
client2866,2018-05,99,1,0,0
client2866,2018-11,399,1,0,0
client2866,2019-02,1176,2,0,1
client2866,2019-04,10899,1,1,1
client2866,2019-05,5663,3,1,0
client2866,2019-06,65,1,0,1
client28660,2018-08,349,1,0,0
client28662,2019-07,3732,1,0,0
client28662,2019-08,4138,2,0,1
client28663,2019-07,8876,2,0,0
client28664,2017-10,12772,1,0,1
client28664,2018-09,571,1,1,0
client28664,2018-10,5858,1,0,1
client28664,2019-05,768,1,1,1
client28665,2019-02,1874,1,1,0
client28666,2018-04,1253,1,0,0
client28666,2018-12,4717,1,0,0
client28666,2019-01,15,1,0,1
client28667,2018-01,698,1,0,0
client28669,2018-05,5499,1,0,0
client2867,2018-06,594,2,1,1
client2867,2018-07,413,1,1,0
client2867,2018-09,699,1,0,1
client2867,2018-12,1591,4,1,1
client2867,2019-02,582,1,1,0
client2867,2019-04,10221,2,0,0
client28670,2019-05,4041,1,0,0
client28671,2017-09,4296,5,0,0
client28671,2019-01,394,1,0,0
client28671,2019-02,64,1,0,1
client28672,2018-08,1160,1,0,0
client28672,2018-09,190,1,0,0
client28672,2018-10,67,1,0,0
client28672,2018-11,558,1,0,0
client28672,2019-01,8008,2,0,0
client28672,2019-02,768,1,0,1
client28672,2019-04,1707,2,1,0
client28672,2019-06,478,1,0,1
client28672,2019-08,12951,6,1,0
client28672,2019-09,598,1,0,1
client28673,2019-06,2074,1,0,0
client28673,2019-09,255,1,0,0
client28674,2018-05,64,1,0,1
client28674,2018-10,453,3,1,1
client28674,2018-11,828,1,1,1
client28676,2017-09,1869,1,0,0
client28676,2019-06,688,1,0,0
client28676,2019-07,319,1,0,0
client28676,2019-08,5347,3,0,1
client28678,2017-10,3519,1,0,0
client28678,2018-03,872,1,0,1
client28678,2018-05,2180,3,1,1
client28678,2018-06,1149,1,1,0
client28678,2018-07,2228,1,0,1
client28678,2018-08,12923,3,1,0
client28678,2018-09,4121,1,0,0
client28678,2018-12,1172,1,0,0
client28678,2019-02,1181,1,0,0
client28678,2019-05,3238,3,0,0
client28678,2019-06,929,1,0,0
client28678,2019-07,1441,2,0,0
client28679,2018-07,25016,1,0,0
client28679,2018-08,9098,1,0,0
client28679,2019-02,39567,1,0,0
client28679,2019-04,13431,3,0,0
client2868,2019-07,7830,6,1,0
client2868,2019-08,1547,2,0,0
client28680,2018-02,2790,2,0,0
client28680,2018-03,1099,2,0,1
client28680,2018-07,109,1,1,0
client28680,2018-09,79,1,0,1
client28680,2018-10,3834,3,1,0
client28680,2018-11,7434,8,0,0
client28680,2018-12,6523,6,0,0
client28680,2019-01,1055,2,0,0
client28680,2019-03,24997,6,0,0
client28680,2019-04,2253,4,0,0
client28680,2019-05,1335,2,0,0
client28680,2019-06,7476,6,0,0
client28680,2019-07,937,2,0,0
client28680,2019-08,8083,7,0,0
client28681,2018-01,5804,1,0,0
client28681,2018-07,149,1,0,0
client28681,2018-12,245,1,0,1
client28681,2019-03,284,1,1,0
client28681,2019-04,450,2,0,1
client28681,2019-06,600,2,1,0
client28681,2019-07,219,1,0,0
client28681,2019-08,39,1,0,0
client28684,2019-06,3482,3,1,0
client28684,2019-07,670,1,0,0
client28684,2019-08,1200,1,0,0
client28686,2017-09,931,1,0,1
client28686,2017-10,4990,1,1,0
client28688,2018-06,5983,2,0,1
client28688,2018-07,1151,2,1,0
client28688,2018-08,259,1,0,0
client28688,2018-10,1629,1,0,1
client28688,2019-01,1354,2,1,1
client28688,2019-04,1782,3,1,1
client28688,2019-05,975,1,1,1
client28688,2019-07,628,2,1,1
client28689,2018-01,1254,1,0,0
client28689,2018-02,3198,2,0,0
client28689,2018-04,414,1,0,0
client2869,2019-01,804,1,0,0
client2869,2019-02,1440,1,0,0
client28690,2017-11,1077,1,0,0
client28691,2017-10,272,1,1,1
client28691,2018-09,1257,2,1,0
client28691,2019-01,145,1,0,0
client28691,2019-02,1429,1,0,1
client28691,2019-03,3154,2,1,1
client28691,2019-04,2191,2,1,1
client28691,2019-05,741,1,1,1
client28691,2019-06,10008,2,1,1
client28691,2019-07,2308,2,1,1
client28691,2019-08,2167,2,1,1
client28692,2019-06,2771,2,1,0
client28696,2019-04,165,1,0,1
client28696,2019-05,671,1,1,1
client28697,2017-11,10185,2,0,0
client28697,2017-12,3343,3,0,0
client28697,2018-01,249,1,0,1
client28697,2018-03,7543,2,1,0
client28697,2018-04,988,1,0,0
client28697,2018-05,289,1,0,0
client28697,2018-06,1586,1,0,0
client28697,2018-10,1229,2,0,0
client28697,2019-02,2584,1,0,0
client28697,2019-06,964,1,0,0
client28697,2019-07,657,1,0,0
client28698,2019-08,5481,1,0,0
client28699,2019-07,8301,4,0,0
client287,2018-05,12254,3,1,0
client287,2018-12,164,1,0,0
client287,2019-01,3305,1,0,0
client2870,2018-02,6720,1,0,0
client2870,2018-03,954,1,0,0
client2870,2018-10,3404,2,0,0
client2870,2018-11,2784,1,0,0
client2870,2019-02,481,1,0,0
client2870,2019-03,4632,2,0,0
client2870,2019-04,2839,4,0,0
client2870,2019-08,1107,1,0,0
client2870,2019-09,689,2,0,0
client28701,2018-05,1344,1,0,0
client28701,2018-06,884,1,0,0
client28701,2018-11,157,1,0,0
client28701,2019-04,1717,1,0,0
client28702,2018-04,3942,2,1,0
client28702,2018-09,1281,1,0,0
client28702,2018-10,1674,3,0,0
client28702,2018-11,229,1,0,1
client28702,2018-12,769,1,1,1
client28702,2019-04,1971,2,1,1
client28702,2019-05,9141,1,1,1
client28702,2019-06,2845,4,1,1
client28702,2019-07,1384,2,1,0
client28702,2019-08,573,1,0,1
client28703,2018-10,18073,11,0,0
client28703,2018-12,1369,2,0,0
client28703,2019-06,3973,2,0,0
client28706,2018-12,1870,2,0,0
client28706,2019-01,6668,1,0,0
client28706,2019-02,2482,2,0,1
client28706,2019-05,1330,2,1,0
client28706,2019-06,1347,1,0,0
client28706,2019-08,1175,2,0,0
client28706,2019-09,1973,3,0,0
client28707,2019-07,3719,2,0,0
client28707,2019-08,147,1,0,0
client28709,2018-05,14159,1,0,0
client28709,2018-09,422,1,0,0
client28709,2018-10,545,1,0,0
client2871,2018-03,169,1,0,0
client2871,2018-07,349,1,0,0
client2871,2018-12,368,1,0,0
client28710,2017-10,1801,1,0,0
client28710,2017-11,93,1,0,1
client28710,2018-03,1727,1,1,1
client28714,2018-10,1099,1,1,0
client28714,2019-01,110,2,0,1
client28714,2019-02,3873,3,1,0
client28714,2019-03,12200,10,0,0
client28714,2019-04,6151,7,0,0
client28714,2019-09,7373,5,0,0
client28717,2019-02,3706,1,0,1
client28718,2018-02,2138,1,0,0
client28718,2019-03,141,1,0,0
client28719,2019-03,1388,1,0,0
client2872,2018-02,1944,1,0,0
client2872,2018-03,1176,1,0,0
client28721,2018-08,1133,1,0,0
client28721,2018-09,9526,9,0,0
client28721,2018-10,10107,11,0,0
client28721,2018-11,7372,5,0,0
client28721,2018-12,1962,4,0,0
client28721,2019-01,1584,4,0,1
client28721,2019-02,533,1,1,0
client28721,2019-03,1180,2,0,0
client28721,2019-04,4847,5,0,1
client28721,2019-05,8765,5,1,0
client28721,2019-06,13974,9,0,0
client28721,2019-07,1862,3,0,0
client28721,2019-08,1303,2,0,1
client28721,2019-09,33783,14,1,1
client28723,2017-09,6899,1,0,0
client28723,2017-10,3408,1,0,0
client28723,2018-05,3270,2,0,0
client28725,2018-08,4826,2,1,0
client28725,2019-01,133,1,0,1
client28725,2019-05,1089,2,1,1
client28725,2019-06,402,1,1,1
client28725,2019-07,607,3,1,0
client28725,2019-08,777,2,0,0
client28725,2019-09,129,1,0,1
client28726,2017-10,3699,1,0,0
client28726,2017-11,8537,5,0,1
client28726,2017-12,1912,3,1,0
client28726,2018-01,1797,3,0,1
client28726,2018-02,864,6,1,0
client28726,2018-03,66,1,0,1
client28726,2018-04,341,2,1,1
client28726,2018-05,468,2,1,1
client28726,2018-06,216,2,1,0
client28726,2018-08,499,1,0,0
client28726,2018-10,1460,4,0,1
client28726,2018-11,637,2,1,0
client28726,2018-12,1725,3,0,1
client28726,2019-01,411,1,1,1
client28726,2019-02,910,3,1,1
client28726,2019-03,504,2,1,1
client28726,2019-04,2585,3,1,1
client28726,2019-06,208,1,1,1
client28726,2019-08,821,4,1,1
client28726,2019-09,4412,4,1,1
client28727,2018-08,250,1,0,1
client28727,2019-07,336,1,1,0
client28728,2017-09,2099,1,1,1
client28728,2018-06,1935,1,1,0
client28730,2018-08,1244,1,0,0
client28731,2018-10,1299,1,0,0
client28733,2019-05,2404,1,0,1
client28733,2019-06,13811,4,1,0
client28734,2017-11,361,1,1,0
client28734,2018-04,995,1,0,0
client28739,2018-05,1097,1,0,0
client28739,2018-06,934,2,0,0
client28739,2018-08,859,1,0,0
client28739,2018-10,970,3,0,0
client28739,2018-11,475,1,0,0
client28741,2018-02,21502,6,1,1
client28741,2018-03,51,1,1,0
client28741,2018-04,69,1,0,0
client28741,2018-09,181,1,0,1
client28741,2019-02,266,1,1,0
client28741,2019-03,3346,2,0,0
client28741,2019-04,249,1,0,1
client28741,2019-05,3137,2,1,0
client28741,2019-06,659,1,0,0
client28742,2018-04,1275,1,1,0
client28742,2018-09,5959,2,0,0
client28745,2019-04,10897,2,0,0
client28747,2018-10,737,1,0,0
client28749,2018-09,14620,2,0,0
client28749,2018-10,1786,5,0,0
client28749,2018-11,343,1,0,0
client28749,2019-03,216,1,0,0
client2875,2018-01,79,1,0,0
client2875,2018-06,13675,1,0,0
client2875,2018-07,1849,2,0,0
client2875,2018-08,1288,3,0,0
client2875,2018-09,225,2,0,0
client2875,2018-10,246,1,0,1
client2875,2018-11,642,2,1,0
client2875,2018-12,19,1,0,0
client2875,2019-01,179,1,0,0
client2875,2019-04,36,1,0,0
client2875,2019-07,864,1,0,0
client2875,2019-08,2707,4,0,0
client2875,2019-09,790,2,0,0
client28750,2018-04,3425,1,1,0
client28753,2019-02,1315,1,1,1
client28753,2019-04,340,1,1,1
client28753,2019-05,304,1,1,1
client28753,2019-06,65,1,1,0
client28754,2019-06,13910,2,0,0
client28754,2019-07,18750,1,0,0
client28755,2018-09,7286,1,0,0
client28755,2018-11,15591,1,0,0
client28755,2018-12,1709,1,0,0
client28755,2019-02,939,1,0,1
client28755,2019-06,4332,1,1,0
client28756,2018-01,1454,1,0,0
client28756,2018-03,3499,1,0,0
