client,recency,frequency,monetary,total_quantity,avg_check,total_unique_items,avg_items_per_visit,weekend_visits,amount_last_visit,event
client27814,230,1,5897,3,5897.0,2,3.0,0.0,3614,False
client27815,390,1,1755,15,1755.0,2,15.0,0.0,1157,False
client27816,591,2,7358,22,3679.0,4,11.0,0.0,390,False
client27817,481,1,776,4,776.0,4,4.0,0.0,29,False
client27818,15,2,22997,13,11498.5,9,6.5,1.0,269,False
client2782,278,1,1584,16,1584.0,2,16.0,0.0,632,False
client27820,319,3,24352,29,8117.333333333333,7,9.666666666666666,2.0,1099,True
client27821,507,1,152,2,152.0,2,2.0,0.0,89,False
client27822,367,1,945,1,945.0,1,1.0,0.0,945,True
client27823,210,2,3184,8,1592.0,7,4.0,1.0,29,False
client27824,326,8,3727,48,465.875,17,6.0,2.0,325,False
client27825,545,4,11579,31,2894.75,16,7.75,1.0,78,False
client27826,26,8,8595,38,1074.375,18,4.75,2.0,1199,False
client27827,22,2,5189,23,2594.5,6,11.5,2.0,768,False
client27828,9,7,3706,20,529.4285714285714,14,2.857142857142857,0.0,1899,False
client27829,15,9,28301,48,3144.5555555555557,26,5.333333333333333,3.0,268,False
client2783,98,4,5942,73,1485.5,26,18.25,1.0,289,False
client27831,370,1,1599,1,1599.0,1,1.0,0.0,1599,False
client27832,53,12,30344,173,2528.6666666666665,45,14.416666666666666,6.0,378,False
client27833,378,1,54,3,54.0,3,3.0,1.0,19,False
client27834,364,3,4912,24,1637.3333333333333,5,8.0,2.0,55,False
client27835,66,3,9227,11,3075.6666666666665,7,3.6666666666666665,0.0,959,False
client27836,374,1,5499,1,5499.0,1,1.0,0.0,5499,False
client27837,581,1,1334,2,1334.0,2,2.0,1.0,35,False
client27838,29,3,2394,42,798.0,30,14.0,1.0,329,True
client27839,8,5,5165,26,1033.0,18,5.2,3.0,165,False
client2784,238,4,15605,102,3901.25,16,25.5,2.0,330,False
client27840,102,3,7096,4,2365.3333333333335,4,1.3333333333333333,0.0,5359,False
client27841,169,1,7218,12,7218.0,6,12.0,1.0,99,False
client27842,15,6,5907,28,984.5,14,4.666666666666667,1.0,49,True
client27843,363,2,28285,27,14142.5,16,13.5,0.0,9,False
client27844,90,11,31085,143,2825.909090909091,42,13.0,0.0,474,False
client27845,407,1,2287,5,2287.0,3,5.0,1.0,130,False
client27846,655,1,159,2,159.0,2,2.0,0.0,100,False
client27848,400,9,11840,56,1315.5555555555557,20,6.222222222222222,4.0,325,False
client27849,125,4,9877,11,2469.25,11,2.75,2.0,152,True
client2785,54,5,9290,26,1858.0,15,5.2,0.0,565,True
client27850,81,7,3496,39,499.42857142857144,26,5.571428571428571,5.0,79,False
client27851,120,1,6815,7,6815.0,5,7.0,1.0,139,False
client27852,18,19,31899,132,1678.8947368421052,67,6.947368421052632,4.0,999,False
client27853,35,3,8549,8,2849.6666666666665,7,2.6666666666666665,2.0,66,False
client27854,67,2,1223,9,611.5,4,4.5,0.0,69,False
client27855,38,15,4353,39,290.2,28,2.6,7.0,29,True
client27856,29,4,14535,107,3633.75,22,26.75,2.0,1000,False
client27857,146,2,3386,5,1693.0,5,2.5,0.0,177,False
client27858,118,4,2862,38,715.5,32,9.5,1.0,7,False
client27859,18,1,4997,3,4997.0,2,3.0,0.0,3598,False
client2786,311,3,14149,86,4716.333333333333,11,28.666666666666668,0.0,33,False
client27860,70,8,31645,187,3955.625,83,23.375,4.0,45,False
client27861,410,2,1128,6,564.0,5,3.0,0.0,29,False
client27862,121,4,15715,38,3928.75,20,9.5,2.0,848,False
client27863,5,4,16711,47,4177.75,30,11.75,1.0,4398,True
client27864,41,6,66336,242,11056.0,19,40.333333333333336,2.0,3701,True
client27865,127,6,2699,18,449.8333333333333,11,3.0,4.0,39,True
client27866,280,6,24913,31,4152.166666666667,19,5.166666666666667,2.0,309,False
client27867,252,14,36850,85,2632.1428571428573,36,6.071428571428571,5.0,799,False
client27868,490,8,51313,41,6414.125,24,5.125,2.0,3335,False
client27869,196,1,2139,2,2139.0,2,2.0,1.0,2000,False
client2787,89,5,9626,48,1925.2,41,9.6,1.0,30,False
client27870,307,2,18361,57,9180.5,11,28.5,0.0,1175,False
client27871,14,14,72850,146,5203.571428571428,81,10.428571428571429,7.0,66,False
client27872,453,1,868,4,868.0,3,4.0,0.0,90,False
client27873,486,1,884,21,884.0,9,21.0,0.0,45,False
client27874,280,7,15563,64,2223.285714285714,27,9.142857142857142,2.0,3420,True
client27875,69,1,1241,13,1241.0,7,13.0,0.0,39,False
client27876,63,2,4521,48,2260.5,19,24.0,2.0,250,False
client27877,20,3,11093,46,3697.6666666666665,33,15.333333333333334,0.0,275,True
client27878,10,6,24844,72,4140.666666666667,25,12.0,3.0,629,True
client27879,45,5,16255,60,3251.0,32,12.0,0.0,75,False
client2788,2,21,33545,176,1597.3809523809523,89,8.380952380952381,5.0,91,True
client27880,8,11,19210,51,1746.3636363636363,41,4.636363636363637,3.0,1799,True
client27881,563,1,1725,42,1725.0,28,42.0,0.0,15,False
client27882,247,2,17562,7,8781.0,6,3.5,0.0,3947,False
client27883,405,1,909,9,909.0,6,9.0,0.0,264,False
client27884,48,10,7600,51,760.0,29,5.1,2.0,344,False
client27885,403,1,6141,2,6141.0,2,2.0,0.0,5799,False
client27886,384,1,1009,11,1009.0,4,11.0,0.0,49,False
client27887,16,13,18291,70,1407.0,42,5.384615384615385,0.0,399,True
client27888,43,27,18293,130,677.5185185185185,64,4.814814814814815,7.0,190,True
client27889,611,6,13139,23,2189.8333333333335,20,3.8333333333333335,3.0,2499,False
client2789,53,11,14061,66,1278.2727272727273,25,6.0,4.0,55,False
client27890,190,1,2478,1,2478.0,1,1.0,1.0,2478,False
client27891,96,4,4170,28,1042.5,12,7.0,1.0,70,False
client27892,246,1,9298,2,9298.0,2,2.0,1.0,8999,False
client27893,71,4,3340,10,835.0,8,2.5,2.0,599,False
client27894,49,19,270605,304,14242.368421052632,71,16.0,5.0,8999,False
client27895,29,7,24625,181,3517.8571428571427,114,25.857142857142858,6.0,34,False
client27896,174,8,7379,78,922.375,46,9.75,4.0,116,False
client27897,4,2,1999,10,999.5,6,5.0,0.0,93,True
client27898,1,3,8176,37,2725.3333333333335,15,12.333333333333334,2.0,205,True
client27899,20,2,1207,14,603.5,8,7.0,1.0,9,False
client279,529,1,7382,77,7382.0,3,77.0,0.0,1140,False
client2790,22,21,26806,111,1276.4761904761904,53,5.285714285714286,5.0,143,True
client27900,124,1,1189,24,1189.0,23,24.0,0.0,3,False
client27901,105,2,2251,10,1125.5,7,5.0,2.0,142,False
client27902,147,3,3142,5,1047.3333333333333,5,1.6666666666666667,3.0,269,False
client27903,238,2,20672,28,10336.0,25,14.0,1.0,5,False
client27904,80,14,43786,160,3127.5714285714284,67,11.428571428571429,6.0,245,False
client27905,269,2,2594,11,1297.0,8,5.5,0.0,29,False
client27906,43,12,24625,91,2052.0833333333335,71,7.583333333333333,8.0,180,False
client27907,171,2,1188,13,594.0,13,6.5,1.0,179,False
client27908,667,1,650,3,650.0,3,3.0,0.0,189,False
client27909,701,1,10028,42,10028.0,8,42.0,1.0,333,False
client2791,113,2,18067,45,9033.5,29,22.5,1.0,68,False
client27910,25,3,19545,46,6515.0,16,15.333333333333334,1.0,6032,False
client27911,321,2,1818,29,909.0,17,14.5,0.0,19,False
client27912,530,1,1267,21,1267.0,20,21.0,0.0,13,False
client27913,27,4,18957,56,4739.25,16,14.0,2.0,315,True
client27914,258,1,490,8,490.0,8,8.0,0.0,13,False
client27916,14,6,34406,104,5734.333333333333,17,17.333333333333332,2.0,199,True
client27917,665,4,8824,6,2206.0,6,1.5,3.0,297,False
client27918,160,1,2999,1,2999.0,1,1.0,0.0,2999,False
client27919,350,1,1204,2,1204.0,2,2.0,1.0,675,False
client2792,371,1,6173,70,6173.0,10,70.0,1.0,45,False
client27920,44,15,32709,129,2180.6,61,8.6,2.0,815,False
client27921,501,1,999,1,999.0,1,1.0,0.0,999,False
client27922,210,4,5961,12,1490.25,10,3.0,2.0,100,False
client27923,168,2,914,8,457.0,5,4.0,1.0,299,False
client27924,387,1,1757,3,1757.0,3,3.0,0.0,29,False
client27925,82,4,1932,8,483.0,5,2.0,0.0,51,False
client27926,4,4,48125,181,12031.25,12,45.25,0.0,6449,False
client27927,237,3,8532,7,2844.0,7,2.3333333333333335,0.0,20,False
client27928,4,13,33616,103,2585.846153846154,41,7.923076923076923,6.0,162,True
client27929,3,20,30639,117,1531.95,75,5.85,3.0,181,True
client2793,59,5,18795,254,3759.0,16,50.8,2.0,39,False
client27930,664,2,7812,56,3906.0,25,28.0,1.0,127,False
client27931,21,3,6002,18,2000.6666666666667,7,6.0,1.0,64,False
client27932,386,1,2444,1,2444.0,1,1.0,1.0,2444,False
client27933,127,15,45717,98,3047.8,60,6.533333333333333,6.0,65,False
client27934,121,2,5885,14,2942.5,5,7.0,0.0,61,False
client27935,63,1,2897,3,2897.0,3,3.0,1.0,1199,False
client27936,5,8,28838,14,3604.75,13,1.75,5.0,499,True
client27937,286,7,28567,73,4081.0,22,10.428571428571429,0.0,95,False
client27938,6,7,45183,93,6454.714285714285,32,13.285714285714286,3.0,79,True
client27939,237,1,12293,7,12293.0,3,7.0,0.0,299,False
client2794,258,1,2442,8,2442.0,7,8.0,0.0,529,False
client27940,23,5,2951,21,590.2,10,4.2,0.0,69,False
client27941,44,4,17551,57,4387.75,25,14.25,0.0,239,True
client27942,386,1,1944,16,1944.0,6,16.0,1.0,1043,False
client27943,95,5,9786,14,1957.2,4,2.8,2.0,759,False
client27944,45,12,36735,78,3061.25,34,6.5,2.0,578,False
client27946,5,20,40521,149,2026.05,76,7.45,8.0,1078,True
client27947,39,12,7263,42,605.25,34,3.5,3.0,294,True
client27948,25,11,10022,84,911.0909090909091,22,7.636363636363637,4.0,39,False
client27949,86,3,4259,7,1419.6666666666667,4,2.3333333333333335,0.0,199,False
client2795,282,1,1697,3,1697.0,2,3.0,0.0,1498,False
client27950,408,1,1998,2,1998.0,1,2.0,0.0,1998,False
client27951,173,6,9572,30,1595.3333333333333,14,5.0,3.0,517,False
client27952,21,1,2244,2,2244.0,2,2.0,1.0,1799,False
client27953,62,3,5291,30,1763.6666666666667,21,10.0,1.0,50,False
client27954,372,1,5133,14,5133.0,2,14.0,1.0,2984,False
client27955,52,81,296104,1438,3655.604938271605,181,17.753086419753085,19.0,231,False
client27956,28,8,15160,75,1895.0,53,9.375,5.0,940,False
client27958,18,1,4146,8,4146.0,3,8.0,0.0,3999,True
client27959,127,8,18002,63,2250.25,34,7.875,3.0,12,False
client2796,102,5,8177,27,1635.4,17,5.4,1.0,1369,False
client27961,41,11,7713,62,701.1818181818181,18,5.636363636363637,2.0,355,False
client27962,21,9,10383,35,1153.6666666666667,26,3.888888888888889,2.0,299,True
client27963,539,1,2489,3,2489.0,3,3.0,1.0,169,False
client27964,41,1,2935,12,2935.0,11,12.0,0.0,14,False
client27965,409,1,5098,18,5098.0,7,18.0,0.0,99,False
client27966,76,13,53829,117,4140.692307692308,25,9.0,1.0,307,False
client27967,299,1,4612,5,4612.0,5,5.0,0.0,50,False
client27968,268,2,7999,41,3999.5,2,20.5,0.0,7600,False
client2797,68,10,3821,37,382.1,20,3.7,4.0,114,True
client27970,575,1,2068,4,2068.0,2,4.0,1.0,1318,False
client27971,156,2,33377,53,16688.5,2,26.5,1.0,33228,False
client27972,6,9,13323,56,1480.3333333333333,26,6.222222222222222,5.0,279,True
client27973,68,1,2158,3,2158.0,3,3.0,0.0,1590,False
client27974,730,1,2883,3,2883.0,3,3.0,0.0,759,False
client27975,41,5,2061,23,412.2,11,4.6,2.0,79,False
client27976,370,1,7498,2,7498.0,2,2.0,0.0,5499,False
client27977,200,4,5385,15,1346.25,5,3.75,3.0,359,False
client27979,384,1,2398,2,2398.0,2,2.0,0.0,2299,False
client2798,150,2,12719,17,6359.5,8,8.5,0.0,2746,False
client27980,17,1,4113,3,4113.0,3,3.0,0.0,249,False
client27981,358,1,1068,2,1068.0,2,2.0,1.0,829,False
client27982,156,1,6831,55,6831.0,40,55.0,0.0,14,False
client27983,69,3,7876,9,2625.3333333333335,8,3.0,0.0,2699,False
client27984,2,14,36462,310,2604.4285714285716,128,22.142857142857142,7.0,200,False
client27985,98,4,6646,21,1661.5,14,5.25,3.0,2599,False
client27986,204,1,11221,10,11221.0,5,10.0,1.0,69,False
client27987,206,3,6248,40,2082.6666666666665,18,13.333333333333334,0.0,104,False
client27988,412,1,2272,8,2272.0,2,8.0,0.0,1999,False
client27989,65,1,14393,77,14393.0,4,77.0,0.0,198,False
client2799,195,1,1575,13,1575.0,12,13.0,0.0,29,False
client27990,378,2,3779,10,1889.5,5,5.0,2.0,39,False
client27991,6,34,38060,235,1119.4117647058824,92,6.911764705882353,3.0,380,True
client27992,544,1,1268,2,1268.0,2,2.0,0.0,169,False
client27993,391,4,1219,15,304.75,8,3.75,1.0,129,False
client27994,158,3,14353,59,4784.333333333333,24,19.666666666666668,0.0,9599,False
client27995,359,4,8572,31,2143.0,20,7.75,0.0,705,False
client27996,267,1,417,3,417.0,1,3.0,1.0,417,False
client27997,481,1,9999,1,9999.0,1,1.0,0.0,9999,False
client27998,17,3,3555,15,1185.0,5,5.0,0.0,1900,False
client27999,20,5,5660,29,1132.0,15,5.8,0.0,19,True
client28,3,1,1400,14,1400.0,2,14.0,0.0,455,True
client280,80,13,49154,257,3781.076923076923,140,19.76923076923077,4.0,238,True
client2800,6,22,51843,315,2356.5,46,14.318181818181818,3.0,438,True
client28000,408,2,896,4,448.0,3,2.0,0.0,238,False
client28001,369,4,16950,53,4237.5,15,13.25,0.0,1549,False
client28002,49,7,8305,71,1186.4285714285713,39,10.142857142857142,4.0,74,True
client28003,346,2,4518,12,2259.0,7,6.0,1.0,319,False
client28004,294,7,6922,52,988.8571428571429,37,7.428571428571429,4.0,49,False
client28005,10,28,22538,126,804.9285714285714,87,4.5,8.0,239,True
client28006,111,5,9277,16,1855.4,8,3.2,1.0,89,False
client28007,122,1,12990,1,12990.0,1,1.0,0.0,12990,False
client28008,2,8,9972,36,1246.5,25,4.5,4.0,399,False
client28009,42,24,37496,142,1562.3333333333333,75,5.916666666666667,12.0,999,False
client2801,64,2,5847,9,2923.5,7,4.5,1.0,507,False
client28010,179,1,656,4,656.0,2,4.0,0.0,387,False
client28011,14,17,25818,85,1518.7058823529412,35,5.0,3.0,68,False
client28012,128,3,2311,19,770.3333333333334,14,6.333333333333333,0.0,1116,False
client28013,353,1,2211,15,2211.0,7,15.0,0.0,256,False
client28014,64,6,4035,30,672.5,25,5.0,4.0,899,False
client28015,115,2,4612,24,2306.0,12,12.0,0.0,514,False
client28016,83,6,12286,30,2047.6666666666667,18,5.0,2.0,147,False
client28017,11,7,17701,65,2528.714285714286,44,9.285714285714286,2.0,92,False
client28018,121,10,9076,81,907.6,48,8.1,4.0,30,False
client28019,36,14,158914,628,11351.0,94,44.857142857142854,3.0,176,True
client2802,338,2,5341,3,2670.5,3,1.5,1.0,187,False
client28020,379,1,1041,9,1041.0,5,9.0,1.0,449,False
client28021,400,1,1616,4,1616.0,2,4.0,1.0,218,False
client28022,4,20,11330,191,566.5,131,9.55,6.0,99,False
client28023,3,17,16058,78,944.5882352941177,50,4.588235294117647,6.0,287,False
client28024,325,1,3381,51,3381.0,17,51.0,0.0,15,False
client28025,84,3,4060,16,1353.3333333333333,10,5.333333333333333,1.0,73,False
client28026,209,1,4716,9,4716.0,1,9.0,0.0,4716,False
client28028,14,16,40621,66,2538.8125,44,4.125,7.0,109,False
client28029,13,2,368,8,184.0,8,4.0,0.0,269,False
client2803,157,1,4334,6,4334.0,4,6.0,0.0,198,False
client28030,525,1,605,5,605.0,4,5.0,1.0,349,False
client28031,407,1,798,2,798.0,2,2.0,1.0,349,False
client28032,114,3,3606,35,1202.0,19,11.666666666666666,2.0,270,False
client28033,50,5,45836,42,9167.2,23,8.4,2.0,4699,False
client28034,365,1,1499,1,1499.0,1,1.0,1.0,1499,False
client28035,142,1,906,4,906.0,4,4.0,0.0,79,True
client28036,511,1,1054,6,1054.0,5,6.0,1.0,359,False
client28037,182,2,534,2,267.0,2,1.0,2.0,399,False
client28038,484,3,2424,12,808.0,8,4.0,1.0,149,False
client28039,195,3,18254,51,6084.666666666667,24,17.0,0.0,835,False
client2804,116,3,35421,50,11807.0,28,16.666666666666668,1.0,598,False
client28040,81,6,7073,22,1178.8333333333333,12,3.6666666666666665,2.0,87,False
client28041,144,2,12425,12,6212.5,9,6.0,0.0,283,False
client28042,453,1,1353,8,1353.0,5,8.0,0.0,598,False
client28043,111,7,8262,39,1180.2857142857142,22,5.571428571428571,1.0,301,False
client28044,121,4,2477,51,619.25,32,12.75,1.0,420,False
client28045,44,1,2384,6,2384.0,4,6.0,0.0,79,False
client28046,354,1,1298,2,1298.0,2,2.0,0.0,599,False
client28047,55,3,923,3,307.6666666666667,3,1.0,2.0,385,False
client28048,14,3,3233,28,1077.6666666666667,17,9.333333333333334,3.0,34,True
client28049,176,3,8321,40,2773.6666666666665,16,13.333333333333334,2.0,187,False
client28050,12,4,26680,22,6670.0,14,5.5,1.0,599,True
client28051,330,3,3464,12,1154.6666666666667,6,4.0,1.0,999,False
client28052,20,10,13220,34,1322.0,16,3.4,3.0,358,True
client28053,181,2,665,5,332.5,3,2.5,1.0,39,False
client28054,53,4,8624,24,2156.0,16,6.0,1.0,2999,False
client28055,672,2,1794,6,897.0,6,3.0,1.0,89,False
client28056,408,2,1300,12,650.0,11,6.0,0.0,29,False
client28057,158,2,3327,48,1663.5,20,24.0,0.0,136,False
client28058,109,1,1585,7,1585.0,5,7.0,0.0,138,False
client28059,204,2,2506,9,1253.0,7,4.5,1.0,515,False
client2806,376,2,2713,7,1356.5,7,3.5,0.0,599,False
client28060,84,4,3504,20,876.0,14,5.0,2.0,178,False
client28061,1,7,60546,124,8649.42857142857,27,17.714285714285715,2.0,186,False
client28062,328,3,10764,42,3588.0,18,14.0,0.0,285,False
client28063,357,1,2357,3,2357.0,3,3.0,1.0,2299,False
client28064,93,6,7529,33,1254.8333333333333,20,5.5,2.0,99,False
client28065,48,1,7499,1,7499.0,1,1.0,0.0,7499,False
client28066,191,1,833,11,833.0,5,11.0,0.0,39,False
client28068,21,1,12230,4,12230.0,4,4.0,1.0,4399,False
client28069,2,4,2450,37,612.5,17,9.25,1.0,384,False
client2807,139,1,1008,8,1008.0,7,8.0,0.0,198,False
client28070,197,13,21181,177,1629.3076923076924,68,13.615384615384615,6.0,121,True
client28071,117,7,4612,27,658.8571428571429,15,3.857142857142857,1.0,197,True
client28072,119,5,130605,231,26121.0,21,46.2,3.0,55794,False
client28073,281,6,2651,30,441.8333333333333,15,5.0,2.0,129,False
client28074,149,8,23037,64,2879.625,14,8.0,3.0,129,False
client28075,234,1,430,19,430.0,14,19.0,0.0,21,False
client28076,265,2,2079,2,1039.5,2,1.0,0.0,80,False
client28077,44,9,13839,42,1537.6666666666667,26,4.666666666666667,3.0,129,False
client28078,16,3,12705,19,4235.0,5,6.333333333333333,0.0,95,True
client28079,52,11,18502,63,1682.0,39,5.7272727272727275,1.0,5999,False
client2808,15,3,15614,102,5204.666666666667,3,34.0,1.0,15,False
client28080,109,13,24733,134,1902.5384615384614,41,10.307692307692308,4.0,61,False
client28081,514,1,1399,17,1399.0,10,17.0,0.0,389,False
client28083,512,1,4099,1,4099.0,1,1.0,1.0,4099,False
client28084,36,3,16274,7,5424.666666666667,5,2.3333333333333335,1.0,94,False
client28085,202,3,629,9,209.66666666666666,9,3.0,1.0,29,False
client28086,376,1,2057,2,2057.0,2,2.0,0.0,358,False
client28087,134,2,3753,18,1876.5,14,9.0,1.0,90,False
client28088,25,39,102269,460,2622.2820512820513,95,11.794871794871796,11.0,99,False
client28089,53,2,1227,21,613.5,12,10.5,0.0,159,False
client2809,17,2,7023,3,3511.5,3,1.5,0.0,25,False
client28091,295,5,5265,20,1053.0,16,4.0,3.0,218,False
client28092,39,11,15564,52,1414.909090909091,34,4.7272727272727275,3.0,529,False
client28093,53,1,338,2,338.0,2,2.0,0.0,139,False
client28094,77,3,45266,125,15088.666666666666,5,41.666666666666664,1.0,513,False
client28095,167,1,1899,1,1899.0,1,1.0,0.0,1899,False
client28096,36,19,40379,142,2125.2105263157896,48,7.473684210526316,6.0,169,True
client28098,444,3,10162,26,3387.3333333333335,8,8.666666666666666,0.0,13,False
client28099,218,1,1717,5,1717.0,3,5.0,1.0,1490,False
client281,707,3,8569,34,2856.3333333333335,16,11.333333333333334,1.0,15,False
client2810,571,4,15671,11,3917.75,5,2.75,1.0,316,False
client28100,58,1,2199,1,2199.0,1,1.0,0.0,2199,False
client28101,17,7,57493,61,8213.285714285714,41,8.714285714285714,3.0,77,False
client28102,80,1,3370,1,3370.0,1,1.0,0.0,3370,False
client28103,730,1,1098,22,1098.0,3,22.0,0.0,219,False
client28104,415,1,1045,9,1045.0,7,9.0,0.0,15,False
client28105,110,3,5703,18,1901.0,8,6.0,2.0,1519,True
client28106,480,2,34452,17,17226.0,4,8.5,0.0,1801,False
client28107,409,2,5923,25,2961.5,10,12.5,1.0,49,False
client28108,121,3,19967,31,6655.666666666667,17,10.333333333333334,1.0,13990,False
client28109,9,25,44472,124,1778.88,52,4.96,8.0,1299,True
client2811,48,3,2799,11,933.0,8,3.6666666666666665,1.0,158,False
client28110,383,1,1385,6,1385.0,4,6.0,0.0,98,False
client28111,390,1,5499,1,5499.0,1,1.0,0.0,5499,False
client28112,399,2,1093,6,546.5,5,3.0,1.0,169,False
client28113,685,1,1044,6,1044.0,6,6.0,0.0,199,False
client28114,168,1,1798,2,1798.0,2,2.0,1.0,99,False
client28115,130,1,2299,1,2299.0,1,1.0,0.0,2299,False
client28116,468,1,4311,15,4311.0,12,15.0,0.0,129,False
client28117,185,2,1265,38,632.5,28,19.0,0.0,2,False
client28118,5,41,44960,346,1096.5853658536585,81,8.439024390243903,9.0,510,True
client28119,139,1,818,2,818.0,2,2.0,0.0,169,False
client2812,21,3,8198,32,2732.6666666666665,21,10.666666666666666,2.0,396,False
client28120,483,2,3702,10,1851.0,9,5.0,2.0,85,False
client28121,60,13,46067,129,3543.6153846153848,40,9.923076923076923,4.0,1130,True
client28122,48,12,6976,272,581.3333333333334,84,22.666666666666668,3.0,149,False
client28123,321,1,877,3,877.0,2,3.0,0.0,599,False
client28124,18,1,6100,2,6100.0,2,2.0,0.0,101,False
client28125,97,20,67835,217,3391.75,57,10.85,4.0,199,False
client28126,135,8,7711,289,963.875,171,36.125,2.0,214,False
client28127,70,3,2342,3,780.6666666666666,3,1.0,3.0,1850,False
client28128,19,2,11862,17,5931.0,14,8.5,0.0,549,False
client2813,299,1,4698,2,4698.0,2,2.0,0.0,699,False
client28130,32,5,12426,31,2485.2,18,6.2,2.0,50,True
client28131,160,1,2716,5,2716.0,1,5.0,0.0,2716,False
client28132,6,1,11411,6,11411.0,6,6.0,0.0,1899,False
client28133,527,1,7215,5,7215.0,5,5.0,0.0,79,False
client28134,65,10,37480,190,3748.0,40,19.0,4.0,69,False
client28135,304,2,5424,12,2712.0,10,6.0,1.0,489,False
client28136,20,4,33331,6,8332.75,6,1.5,0.0,29990,False
client28137,197,1,69,1,69.0,1,1.0,1.0,69,False
